Case_ID,Activity,Resource,Complete_Timestamp,case_IDofConceptCase,case_Includes_subCases,case_Responsible_actor,case_SUMleges,case_caseProcedure,case_caseStatus,case_case_type,case_landRegisterID,case_last_phase,case_parts,case_requestComplete,case_termName,action_code,activityNameEN,activityNameNL,concept_name,dateFinished,dateStop,dueDate,lifecycle_transition,monitoringResource,planned,question,Weekday,Anomaly
213,139,13,3501,416,1,7,86,1,1,1,71,18,5,2,2,139,77,226,139,1084,1,1767,1,13,3180,269,3,1
214,23,11,2835,416,1,7,298,3,2,1,71,18,5,2,2,23,187,209,23,1201,1,515,1,14,2823,269,3,1
214,28,11,2878,416,1,7,298,3,2,1,71,18,5,2,2,28,84,175,28,1201,1,508,1,14,2827,269,4,1
214,25,11,2882,416,1,7,298,3,2,1,71,18,5,2,2,25,140,109,25,1201,1,1767,1,12,20627,269,4,1
214,26,11,2883,416,1,7,298,3,2,1,71,18,5,2,2,26,178,191,26,1201,1,517,1,14,2825,277,4,1
214,27,11,2884,416,1,7,298,3,2,1,71,18,5,2,2,27,201,249,27,1201,1,507,1,14,2826,269,4,1
214,29,11,2885,416,1,7,298,3,2,1,71,18,5,2,2,29,108,104,29,1201,1,528,1,14,2828,271,4,1
214,32,5,3535,416,1,7,298,3,2,1,71,18,5,2,2,32,192,232,32,1173,1,1767,1,14,2829,277,3,1
214,35,5,3536,416,1,7,298,3,2,1,71,18,5,2,2,35,208,202,35,1173,1,1767,1,13,3460,269,3,1
214,36,5,3536,416,1,7,298,3,2,1,71,18,5,2,2,36,96,180,36,1173,1,1767,1,13,3461,269,3,1
214,198,5,3537,416,1,7,298,3,2,1,71,18,5,2,2,198,104,248,198,1174,1,1767,1,13,3463,277,3,1
214,199,5,3538,416,1,7,298,3,2,1,71,18,5,2,2,199,184,214,199,1174,1,1767,1,13,3464,263,3,1
214,203,5,3538,416,1,7,298,3,2,1,71,18,5,2,2,203,52,21,203,1174,1,1767,1,12,20627,269,3,1
214,206,5,3538,416,1,7,298,3,2,1,71,18,5,2,2,206,74,223,206,1174,1,1767,1,13,3465,269,3,1
214,205,5,3539,416,1,7,298,3,2,1,71,18,5,2,2,205,65,60,205,1174,1,1767,1,13,3466,269,3,1
214,214,5,3540,416,1,7,298,3,2,1,71,18,5,2,2,214,29,32,214,1174,1,1767,1,13,3467,269,3,1
214,220,5,3540,416,1,7,298,3,2,1,71,18,5,2,2,220,90,170,220,1174,1,1767,1,13,3468,269,3,1
214,40,10,3714,416,1,7,298,3,2,1,71,18,5,2,2,40,190,211,40,1266,1,1767,1,13,3702,269,4,1
214,44,10,3778,416,1,7,298,3,2,1,71,18,5,2,2,44,258,51,44,1263,1,1767,1,13,3463,269,4,1
214,49,10,3779,416,1,7,298,3,2,1,71,18,5,2,2,49,6,10,49,1263,1,1767,1,13,3463,271,4,1
214,172,10,3780,416,1,7,298,3,2,1,71,18,5,2,2,172,12,26,172,1264,1,1767,1,13,3463,277,4,1
214,185,10,3781,416,1,7,298,3,2,1,71,18,5,2,2,185,250,38,185,1264,1,1767,1,13,3463,271,4,1
214,223,10,3782,416,1,7,298,3,2,1,71,18,5,2,2,223,243,240,223,1265,1,1767,1,13,3463,271,4,1
214,48,10,3783,416,1,7,298,3,2,1,71,18,5,2,2,48,239,100,48,1265,1,1767,1,13,3698,269,4,1
214,53,10,3784,416,1,7,298,3,2,1,71,18,5,2,2,53,169,200,53,1265,1,1767,1,13,3699,271,4,1
214,55,10,3785,416,1,7,298,3,2,1,71,18,5,2,2,55,193,25,55,1265,1,1767,1,13,3700,277,4,1
214,61,10,3785,416,1,7,298,3,2,1,71,18,5,2,2,61,141,110,61,1265,1,1767,1,12,20627,269,4,1
214,65,10,3786,416,1,7,298,3,2,1,71,18,5,2,2,65,206,75,65,1265,1,1767,1,13,3701,271,4,1
214,40,10,3787,416,1,7,298,3,2,1,71,18,5,2,2,40,190,211,40,1266,1,1767,1,13,3462,269,4,1
214,75,10,3788,416,1,7,298,3,2,1,71,18,5,2,2,75,6,10,75,1266,1,1767,1,13,3703,271,4,1
214,70,10,3789,416,1,7,298,3,2,1,71,18,5,2,2,70,259,50,70,1266,1,1767,1,13,3703,269,4,1
214,74,10,3790,416,1,7,298,3,2,1,71,18,5,2,2,74,22,97,74,1266,1,1767,1,13,3704,269,4,1
214,78,10,3791,416,1,7,298,3,2,1,71,18,5,2,2,78,8,28,78,1266,1,1767,1,13,3705,271,4,1
214,274,10,3792,416,1,7,298,3,2,1,71,18,5,2,2,274,14,36,274,1266,1,1767,1,13,3706,271,4,1
214,84,10,3793,416,1,7,298,3,2,1,71,18,5,2,2,84,17,147,84,1266,1,1767,1,13,3707,269,4,1
214,85,10,3793,416,1,7,298,3,2,1,71,18,5,2,2,85,138,114,85,1266,1,1767,1,12,20627,269,4,1
214,86,10,3794,416,1,7,298,3,2,1,71,18,5,2,2,86,114,258,86,1266,1,1767,1,13,3708,271,4,1
214,93,10,3795,416,1,7,298,3,2,1,71,18,5,2,2,93,16,53,93,1266,1,1767,1,13,3709,271,4,1
214,108,10,3796,416,1,7,298,3,2,1,71,18,5,2,2,108,244,15,108,1266,1,1767,1,13,3710,271,4,1
214,109,10,3797,416,1,7,298,3,2,1,71,18,5,2,2,109,18,244,109,1266,1,1767,1,13,3711,271,4,1
214,110,10,3797,416,1,7,298,3,2,1,71,18,5,2,2,110,54,20,110,1266,1,1767,1,12,20627,269,4,1
214,112,5,3888,416,1,7,298,3,2,1,71,18,5,2,2,112,112,142,112,1293,1,1767,1,13,3712,269,3,1
214,113,5,3888,416,1,7,298,3,2,1,71,18,5,2,2,113,182,221,113,1293,1,1767,1,3,3783,269,3,1
214,129,5,3889,416,1,7,298,3,2,1,71,18,5,2,2,129,251,31,129,1293,1,1767,1,3,3784,269,3,1
214,130,5,3889,416,1,7,298,3,2,1,71,18,5,2,2,130,88,169,130,1293,1,1767,1,3,3785,269,3,1
214,138,5,3890,416,1,7,298,3,2,1,71,18,5,2,2,138,111,145,138,1293,1,1767,1,3,3786,269,3,1
214,139,5,3890,416,1,7,298,3,2,1,71,18,5,2,2,139,77,226,139,1296,1,1767,1,3,3787,269,3,1
215,23,16,2788,416,1,7,173,3,1,1,71,18,5,2,2,23,187,209,23,946,1,521,1,19,2834,269,2,1
215,28,16,2878,416,1,7,173,3,1,1,71,18,5,2,2,28,84,175,28,946,1,512,1,5,2837,269,4,1
215,25,16,2889,416,1,7,173,3,1,1,71,18,5,2,2,25,140,109,25,946,1,1767,1,9,20627,269,4,1
215,26,16,2890,416,1,7,173,3,1,1,71,18,5,2,2,26,178,191,26,946,1,522,1,5,2835,277,4,1
215,27,16,2891,416,1,7,173,3,1,1,71,18,5,2,2,27,201,249,27,946,1,511,1,5,2836,269,4,1
215,36,13,2930,416,1,7,173,3,1,1,71,18,5,2,2,36,96,180,36,1086,1,1767,1,12,3185,269,1,1
215,40,13,2930,416,1,7,173,3,1,1,71,18,5,2,2,40,190,211,40,1086,1,1767,1,12,3187,269,1,1
215,113,13,3210,416,1,7,173,3,1,1,71,18,5,2,2,113,182,221,113,1087,1,1767,1,12,3202,269,2,1
215,130,13,3210,416,1,7,173,3,1,1,71,18,5,2,2,130,88,169,130,1087,1,1767,1,12,3204,269,2,1
215,29,13,3252,416,1,7,173,3,1,1,71,18,5,2,2,29,108,104,29,1086,1,530,1,5,2838,271,2,1
215,32,13,3253,416,1,7,173,3,1,1,71,18,5,2,2,32,192,232,32,1086,1,1767,1,12,3183,277,2,1
215,35,13,3254,416,1,7,173,3,1,1,71,18,5,2,2,35,208,202,35,1086,1,1767,1,12,3184,269,2,1
215,143,13,3255,416,1,7,173,3,1,1,71,18,5,2,2,143,243,240,143,1086,1,1767,1,12,3186,271,2,1
215,40,13,3256,416,1,7,173,3,1,1,71,18,5,2,2,40,190,211,40,1086,1,1767,1,12,3186,269,2,1
215,44,13,3257,416,1,7,173,3,1,1,71,18,5,2,2,44,258,51,44,1086,1,1767,1,12,3186,269,2,1
215,48,13,3258,416,1,7,173,3,1,1,71,18,5,2,2,48,239,100,48,1086,1,1767,1,12,3188,269,2,1
215,49,13,3259,416,1,7,173,3,1,1,71,18,5,2,2,49,6,10,49,1086,1,1767,1,12,3186,271,2,1
215,53,13,3260,416,1,7,173,3,1,1,71,18,5,2,2,53,169,200,53,1086,1,1767,1,12,3189,271,2,1
215,65,13,3261,416,1,7,173,3,1,1,71,18,5,2,2,65,193,25,65,1086,1,1767,1,12,3190,277,2,1
215,66,13,3261,416,1,7,173,3,1,1,71,18,5,2,2,66,141,110,66,1086,1,1767,1,9,20627,269,2,1
215,66,13,3262,416,1,7,173,3,1,1,71,18,5,2,2,66,206,75,66,1086,1,1767,1,12,3191,271,2,1
215,75,13,3263,416,1,7,173,3,1,1,71,18,5,2,2,75,6,10,75,1086,1,1767,1,12,3192,271,2,1
215,30,13,3264,416,1,7,173,3,1,1,71,18,5,2,2,30,12,26,30,1086,1,1767,1,12,3186,277,2,1
215,185,13,3265,416,1,7,173,3,1,1,71,18,5,2,2,185,250,38,185,1086,1,1767,1,12,3186,271,2,1
215,198,13,3266,416,1,7,173,3,1,1,71,18,5,2,2,198,104,248,198,1086,1,1767,1,12,3186,271,2,1
215,70,13,3267,416,1,7,173,3,1,1,71,18,5,2,2,70,259,50,70,1086,1,1767,1,12,3192,269,2,1
215,74,13,3268,416,1,7,173,3,1,1,71,18,5,2,2,74,22,97,74,1086,1,1767,1,12,3193,269,2,1
215,78,13,3269,416,1,7,173,3,1,1,71,18,5,2,2,78,8,28,78,1086,1,1767,1,12,3194,271,2,1
215,274,13,3270,416,1,7,173,3,1,1,71,18,5,2,2,274,14,36,274,1087,1,1767,1,12,3195,271,2,1
215,84,13,3271,416,1,7,173,3,1,1,71,18,5,2,2,84,17,147,84,1087,1,1767,1,12,3196,269,2,1
215,85,13,3271,416,1,7,173,3,1,1,71,18,5,2,2,85,138,114,85,1087,1,1767,1,9,20627,269,2,1
215,86,13,3272,416,1,7,173,3,1,1,71,18,5,2,2,86,114,258,86,1087,1,1767,1,12,3197,271,2,1
215,93,13,3273,416,1,7,173,3,1,1,71,18,5,2,2,93,16,53,93,1087,1,1767,1,12,3198,271,2,1
215,108,13,3274,416,1,7,173,3,1,1,71,18,5,2,2,108,244,15,108,1087,1,1767,1,12,3199,271,2,1
215,109,13,3275,416,1,7,173,3,1,1,71,18,5,2,2,109,18,244,109,1087,1,1767,1,12,3200,271,2,1
215,110,13,3275,416,1,7,173,3,1,1,71,18,5,2,2,110,54,20,110,1087,1,1767,1,9,20627,269,2,1
215,112,13,3276,416,1,7,173,3,1,1,71,18,5,2,2,112,112,142,112,1087,1,1767,1,12,3201,269,2,1
215,129,13,3277,416,1,7,173,3,1,1,71,18,5,2,2,129,251,31,129,1087,1,1767,1,12,3203,269,2,1
215,138,13,3278,416,1,7,173,3,1,1,71,18,5,2,2,138,111,145,138,1087,1,1767,1,12,3205,269,2,1
215,139,13,3501,416,1,7,173,3,1,1,71,18,5,2,2,139,77,226,139,1087,1,1767,1,12,3206,269,3,1
216,23,11,2835,416,1,11,332,3,1,1,71,13,5,2,8,23,187,209,23,951,1,525,1,14,2868,269,3,1
216,28,11,2895,416,1,11,332,3,1,1,71,13,5,2,8,28,84,175,28,951,1,520,1,5,2871,269,5,1
216,25,11,2924,416,1,11,332,3,1,1,71,13,5,2,8,25,140,109,25,951,1,1767,1,13,20627,269,5,1
216,26,11,2925,416,1,11,332,3,1,1,71,13,5,2,8,26,178,191,26,951,1,526,1,5,2869,277,5,1
216,27,11,2926,416,1,11,332,3,1,1,71,13,5,2,8,27,201,249,27,951,1,519,1,5,2870,269,5,1
216,29,11,2927,416,1,11,332,3,1,1,71,13,5,2,8,29,108,104,29,951,1,531,1,5,2872,271,5,1
216,32,11,2928,416,1,11,332,3,1,1,71,13,5,2,8,32,192,232,32,951,1,1767,1,5,2873,277,5,1
216,35,11,2929,416,1,11,332,3,1,1,71,13,5,2,8,35,208,202,35,951,1,1767,1,5,2874,269,5,1
216,40,10,3047,416,1,11,332,3,1,1,71,13,5,2,8,40,190,211,40,1100,1,1767,1,13,3282,269,3,1
216,36,10,3342,416,1,11,332,3,1,1,71,13,5,2,8,36,96,180,36,1099,1,1767,1,5,2875,269,3,1
216,57,10,3342,416,1,11,332,3,1,1,71,13,5,2,8,57,96,180,57,1102,1,1767,1,13,3293,269,3,1
216,147,10,3342,416,1,11,332,3,1,1,71,13,5,2,8,147,100,178,147,1101,1,1767,1,13,3286,269,3,1
216,150,10,3342,416,1,11,332,3,1,1,71,13,5,2,8,150,86,182,150,1101,1,1767,1,13,3289,269,3,1
216,205,10,3342,416,1,11,332,3,1,1,71,13,5,2,8,205,74,223,205,1099,1,1767,1,13,3277,269,3,1
216,220,10,3342,416,1,11,332,3,1,1,71,13,5,2,8,220,90,170,220,1099,1,1767,1,13,3280,269,3,1
216,198,10,3343,416,1,11,332,3,1,1,71,13,5,2,8,198,104,248,198,1099,1,1767,1,13,3275,277,3,1
216,199,10,3344,416,1,11,332,3,1,1,71,13,5,2,8,199,184,214,199,1099,1,1767,1,13,3276,263,3,1
216,203,10,3344,416,1,11,332,3,1,1,71,13,5,2,8,203,52,21,203,1099,1,1767,1,13,20627,269,3,1
216,206,10,3345,416,1,11,332,3,1,1,71,13,5,2,8,206,65,60,206,1099,1,1767,1,13,3278,269,3,1
216,214,10,3346,416,1,11,332,3,1,1,71,13,5,2,8,214,29,32,214,1099,1,1767,1,13,3279,269,3,1
216,44,10,3347,416,1,11,332,3,1,1,71,13,5,2,8,44,258,51,44,1099,1,1767,1,13,3275,269,3,1
216,48,10,3348,416,1,11,332,3,1,1,71,13,5,2,8,48,239,100,48,1099,1,1767,1,13,3281,269,3,1
216,40,10,3349,416,1,11,332,3,1,1,71,13,5,2,8,40,190,211,40,1100,1,1767,1,13,3275,269,3,1
216,143,10,3350,416,1,11,332,3,1,1,71,13,5,2,8,143,243,240,143,1101,1,1767,1,13,3275,277,3,1
216,144,10,3351,416,1,11,332,3,1,1,71,13,5,2,8,144,176,16,144,1101,1,1767,1,13,3283,272,3,1
216,145,10,3352,416,1,11,332,3,1,1,71,13,5,2,8,145,188,213,145,1101,1,1767,1,13,3284,263,3,1
216,146,10,3353,416,1,11,332,3,1,1,71,13,5,2,8,146,209,197,146,1101,1,1767,1,13,3285,269,3,1
216,148,10,3354,416,1,11,332,3,1,1,71,13,5,2,8,148,25,254,148,1101,1,1767,1,13,3287,276,3,1
216,149,10,3355,416,1,11,332,3,1,1,71,13,5,2,8,149,203,255,149,1101,1,1767,1,13,3288,269,3,1
216,49,10,3356,416,1,11,332,3,1,1,71,13,5,2,8,49,6,10,49,1102,1,1767,1,13,3275,271,3,1
216,53,10,3357,416,1,11,332,3,1,1,71,13,5,2,8,53,169,200,53,1102,1,1767,1,13,3290,277,3,1
216,65,10,3358,416,1,11,332,3,1,1,71,13,5,2,8,65,193,25,65,1102,1,1767,1,13,3291,277,3,1
216,66,10,3359,416,1,11,332,3,1,1,71,13,5,2,8,66,141,110,66,1102,1,1767,1,13,20627,269,3,1
216,56,10,3360,416,1,11,332,3,1,1,71,13,5,2,8,56,208,202,56,1102,1,1767,1,13,3292,269,3,1
216,75,10,3361,416,1,11,332,3,1,1,71,13,5,2,8,75,6,10,75,1102,1,1767,1,13,3294,271,3,1
216,70,10,3362,416,1,11,332,3,1,1,71,13,5,2,8,70,259,50,70,1102,1,1767,1,13,3294,269,3,1
217,23,16,2877,138,2,7,173,3,1,1,71,18,5,2,2,23,187,209,23,1147,1,534,1,19,2893,269,3,1
217,28,16,2930,138,2,7,173,3,1,1,71,18,5,2,2,28,84,175,28,1147,1,533,1,19,2896,269,1,1
217,36,13,2930,138,2,7,173,3,1,1,71,18,5,2,2,36,96,180,36,1233,1,1767,1,3,3607,269,1,1
217,25,16,2952,138,2,7,173,3,1,1,71,18,5,2,2,25,140,109,25,1147,1,1767,1,12,20627,269,1,1
217,26,16,2953,138,2,7,173,3,1,1,71,18,5,2,2,26,178,191,26,1147,1,535,1,19,2894,277,1,1
217,27,16,2954,138,2,7,173,3,1,1,71,18,5,2,2,27,201,249,27,1147,1,532,1,19,2895,269,1,1
217,40,13,2986,138,2,7,173,3,1,1,71,18,5,2,2,40,190,211,40,1233,1,1767,1,3,3609,269,3,1
217,29,5,3504,138,2,7,173,3,1,1,71,18,5,2,2,29,108,104,29,1150,1,537,1,19,2897,271,5,1
217,32,5,3505,138,2,7,173,3,1,1,71,18,5,2,2,32,192,232,32,1150,1,1767,1,3,3434,277,5,1
217,35,13,3685,138,2,7,173,3,1,1,71,18,5,2,2,35,208,202,35,1233,1,1767,1,3,3435,269,2,1
217,223,13,3686,138,2,7,173,3,1,1,71,18,5,2,2,223,243,240,223,1233,1,1767,1,3,3608,271,2,1
217,40,13,3687,138,2,7,173,3,1,1,71,18,5,2,2,40,190,211,40,1233,1,1767,1,3,3608,269,2,1
217,44,13,3688,138,2,7,173,3,1,1,71,18,5,2,2,44,258,51,44,1233,1,1767,1,3,3608,269,2,1
217,49,13,3689,138,2,7,173,3,1,1,71,18,5,2,2,49,6,10,49,1233,1,1767,1,3,3608,271,2,1
217,172,13,3690,138,2,7,173,3,1,1,71,18,5,2,2,172,12,26,172,1233,1,1767,1,3,3608,277,2,1
217,185,13,3691,138,2,7,173,3,1,1,71,18,5,2,2,185,250,38,185,1233,1,1767,1,3,3608,271,2,1
217,198,13,3692,138,2,7,173,3,1,1,71,18,5,2,2,198,104,248,198,1233,1,1767,1,3,3608,271,2,1
217,48,13,3693,138,2,7,173,3,1,1,71,18,5,2,2,48,239,100,48,1233,1,1767,1,3,3610,269,2,1
217,53,13,3694,138,2,7,173,3,1,1,71,18,5,2,2,53,169,200,53,1233,1,1767,1,3,3611,271,2,1
217,55,13,3695,138,2,7,173,3,1,1,71,18,5,2,2,55,193,25,55,1233,1,1767,1,3,3612,277,2,1
217,61,13,3695,138,2,7,173,3,1,1,71,18,5,2,2,61,141,110,61,1233,1,1767,1,12,20627,269,2,1
217,65,13,3696,138,2,7,173,3,1,1,71,18,5,2,2,65,206,75,65,1233,1,1767,1,3,3613,271,2,1
217,75,13,3697,138,2,7,173,3,1,1,71,18,5,2,2,75,6,10,75,1233,1,1767,1,3,3614,271,2,1
217,70,13,3698,138,2,7,173,3,1,1,71,18,5,2,2,70,259,50,70,1233,1,1767,1,3,3614,269,2,1
217,74,13,3699,138,2,7,173,3,1,1,71,18,5,2,2,74,22,97,74,1233,1,1767,1,3,3615,269,2,1
217,78,13,3700,138,2,7,173,3,1,1,71,18,5,2,2,78,8,28,78,1233,1,1767,1,3,3616,271,2,1
217,274,13,3701,138,2,7,173,3,1,1,71,18,5,2,2,274,14,36,274,1233,1,1767,1,3,3617,271,2,1
217,84,13,3702,138,2,7,173,3,1,1,71,18,5,2,2,84,17,147,84,1233,1,1767,1,3,3618,269,2,1
217,85,13,3703,138,2,7,173,3,1,1,71,18,5,2,2,85,138,114,85,1233,1,1767,1,12,20627,269,2,1
217,86,13,3704,138,2,7,173,3,1,1,71,18,5,2,2,86,114,258,86,1233,1,1767,1,3,3619,271,2,1
217,93,13,3705,138,2,7,173,3,1,1,71,18,5,2,2,93,16,53,93,1233,1,1767,1,3,3620,271,2,1
217,108,13,3706,138,2,7,173,3,1,1,71,18,5,2,2,108,244,15,108,1233,1,1767,1,3,3621,271,2,1
217,109,13,3707,138,2,7,173,3,1,1,71,18,5,2,2,109,18,244,109,1233,1,1767,1,3,3622,271,2,1
217,110,13,3707,138,2,7,173,3,1,1,71,18,5,2,2,110,54,20,110,1233,1,1767,1,12,20627,269,2,1
217,112,13,3708,138,2,7,173,3,1,1,71,18,5,2,2,112,112,142,112,1233,1,1767,1,3,3623,269,2,1
217,113,13,3708,138,2,7,173,3,1,1,71,18,5,2,2,113,182,221,113,1233,1,1767,1,3,3624,269,2,1
217,129,13,3709,138,2,7,173,3,1,1,71,18,5,2,2,129,251,31,129,1233,1,1767,1,3,3625,269,2,1
217,130,13,3709,138,2,7,173,3,1,1,71,18,5,2,2,130,88,169,130,1233,1,1767,1,3,3626,269,2,1
217,138,13,3710,138,2,7,173,3,1,1,71,18,5,2,2,138,111,145,138,1233,1,1767,1,3,3627,269,2,1
217,139,13,3776,138,2,7,173,3,1,1,71,18,5,2,2,139,77,226,139,1233,1,1767,1,3,3628,269,3,1
218,23,16,2860,416,2,7,288,3,1,1,71,18,5,2,2,23,187,209,23,1008,1,536,1,19,2924,269,2,1
218,28,6,3028,416,2,7,288,3,1,1,71,18,5,2,2,28,84,175,28,1047,1,566,1,5,3043,269,2,1
218,25,16,3029,416,2,7,288,3,1,1,71,18,5,2,2,25,140,109,25,1008,1,1767,1,12,20627,269,2,1
218,26,16,3030,416,2,7,288,3,1,1,71,18,5,2,2,26,178,191,26,1008,1,545,1,5,2970,277,2,1
218,36,6,3093,416,2,7,288,3,1,1,71,18,5,2,2,36,96,180,36,1047,1,1767,1,5,3047,269,2,1
218,40,6,3093,416,2,7,288,3,1,1,71,18,5,2,2,40,190,211,40,1047,1,1767,1,5,3050,269,2,1
218,27,6,3094,416,2,7,288,3,1,1,71,18,5,2,2,27,201,249,27,1047,1,540,1,5,2971,269,2,1
218,29,6,3095,416,2,7,288,3,1,1,71,18,5,2,2,29,108,104,29,1047,1,579,1,5,3044,271,2,1
218,32,6,3096,416,2,7,288,3,1,1,71,18,5,2,2,32,192,232,32,1047,1,1767,1,5,3045,277,2,1
218,35,6,3097,416,2,7,288,3,1,1,71,18,5,2,2,35,208,202,35,1047,1,1767,1,5,3046,269,2,1
218,143,6,3098,416,2,7,288,3,1,1,71,18,5,2,2,143,243,240,143,1047,1,1767,1,5,3048,271,2,1
218,198,6,3099,416,2,7,288,3,1,1,71,18,5,2,2,198,104,248,198,1047,1,1767,1,5,3048,271,2,1
218,185,6,3100,416,2,7,288,3,1,1,71,18,5,2,2,185,250,38,185,1047,1,1767,1,5,3048,271,2,1
218,30,6,3101,416,2,7,288,3,1,1,71,18,5,2,2,30,12,26,30,1047,1,1767,1,5,3048,277,2,1
218,49,6,3102,416,2,7,288,3,1,1,71,18,5,2,2,49,6,10,49,1047,1,1767,1,5,3048,271,2,1
218,44,6,3103,416,2,7,288,3,1,1,71,18,5,2,2,44,258,51,44,1047,1,1767,1,5,3048,269,2,1
218,40,6,3104,416,2,7,288,3,1,1,71,18,5,2,2,40,190,211,40,1047,1,1767,1,5,3048,269,2,1
218,48,6,3105,416,2,7,288,3,1,1,71,18,5,2,2,48,239,100,48,1047,1,1767,1,5,3049,269,2,1
218,53,6,3106,416,2,7,288,3,1,1,71,18,5,2,2,53,169,200,53,1047,1,1767,1,5,3051,271,2,1
218,65,6,3107,416,2,7,288,3,1,1,71,18,5,2,2,65,193,25,65,1047,1,1767,1,5,3052,277,2,1
218,66,6,3107,416,2,7,288,3,1,1,71,18,5,2,2,66,141,110,66,1047,1,1767,1,12,20627,269,2,1
218,66,6,3108,416,2,7,288,3,1,1,71,18,5,2,2,66,206,75,66,1047,1,1767,1,5,3053,271,2,1
218,75,6,3109,416,2,7,288,3,1,1,71,18,5,2,2,75,6,10,75,1047,1,1767,1,5,3054,271,2,1
218,70,6,3110,416,2,7,288,3,1,1,71,18,5,2,2,70,259,50,70,1047,1,1767,1,5,3054,269,2,1
218,74,6,3111,416,2,7,288,3,1,1,71,18,5,2,2,74,22,97,74,1047,1,1767,1,5,3055,269,2,1
218,78,6,3112,416,2,7,288,3,1,1,71,18,5,2,2,78,8,28,78,1047,1,1767,1,5,3056,271,2,1
218,274,6,3113,416,2,7,288,3,1,1,71,18,5,2,2,274,14,36,274,1047,1,1767,1,5,3057,271,2,1
218,84,6,3114,416,2,7,288,3,1,1,71,18,5,2,2,84,17,147,84,1047,1,1767,1,5,3058,269,2,1
218,85,6,3114,416,2,7,288,3,1,1,71,18,5,2,2,85,138,114,85,1047,1,1767,1,12,20627,269,2,1
218,86,6,3115,416,2,7,288,3,1,1,71,18,5,2,2,86,114,258,86,1047,1,1767,1,5,3059,271,2,1
218,93,6,3116,416,2,7,288,3,1,1,71,18,5,2,2,93,16,53,93,1047,1,1767,1,5,3060,271,2,1
218,108,6,3116,416,2,7,288,3,1,1,71,18,5,2,2,108,244,15,108,1047,1,1767,1,5,3061,271,2,1
218,109,6,3117,416,2,7,288,3,1,1,71,18,5,2,2,109,18,244,109,1047,1,1767,1,5,3061,271,2,1
218,110,6,3117,416,2,7,288,3,1,1,71,18,5,2,2,110,54,20,110,1047,1,1767,1,12,20627,269,2,1
218,112,13,3188,416,2,7,288,3,1,1,71,18,5,2,2,112,112,142,112,1079,1,1767,1,5,3062,269,1,1
218,129,13,3189,416,2,7,288,3,1,1,71,18,5,2,2,129,251,31,129,1079,1,1767,1,16,3136,269,1,1
218,138,13,3190,416,2,7,288,3,1,1,71,18,5,2,2,138,111,145,138,1079,1,1767,1,16,3138,269,1,1
218,113,13,3210,416,2,7,288,3,1,1,71,18,5,2,2,113,182,221,113,1079,1,1767,1,16,3135,269,2,1
218,130,13,3210,416,2,7,288,3,1,1,71,18,5,2,2,130,88,169,130,1079,1,1767,1,16,3137,269,2,1
218,139,13,3501,416,2,7,288,3,1,1,71,18,5,2,2,139,77,226,139,1079,1,1767,1,16,3139,269,3,1
219,23,11,2878,139,1,7,322,2,1,1,71,8,51,2,7,23,187,209,23,1521,1,543,1,14,2955,269,4,1
219,28,11,2987,139,1,7,322,2,1,1,71,8,51,2,7,28,84,175,28,1521,1,539,1,11,2958,269,1,1
219,25,11,3017,139,1,7,322,2,1,1,71,8,51,2,7,25,140,109,25,1521,1,1767,1,11,20627,269,1,1
219,26,11,3018,139,1,7,322,2,1,1,71,8,51,2,7,26,178,191,26,1521,1,544,1,11,2956,277,1,1
219,27,11,3019,139,1,7,322,2,1,1,71,8,51,2,7,27,201,249,27,1521,1,538,1,11,2957,269,1,1
219,29,11,3020,139,1,7,322,2,1,1,71,8,51,2,7,29,108,104,29,1521,1,552,1,11,2959,271,1,1
219,32,11,3021,139,1,7,322,2,1,1,71,8,51,2,7,32,192,232,32,1521,1,1767,1,11,2960,271,1,1
219,174,11,3022,139,1,7,322,2,1,1,71,8,51,2,7,174,125,24,174,1521,1,1767,1,11,2961,271,1,1
219,176,11,3023,139,1,7,322,2,1,1,71,8,51,2,7,176,1,3,176,1521,1,1767,1,11,2962,271,1,1
219,177,11,3024,139,1,7,322,2,1,1,71,8,51,2,7,177,8,28,177,1521,1,1767,1,11,2963,279,1,1
219,180,11,3025,139,1,7,322,2,1,1,71,8,51,2,7,180,168,140,180,1521,1,1767,1,11,2964,271,1,1
219,35,11,3026,139,1,7,322,2,1,1,71,8,51,2,7,35,208,202,35,1521,1,1767,1,11,2965,269,1,1
219,38,11,3027,139,1,7,322,2,1,1,71,8,51,2,7,38,172,208,38,1521,1,1767,1,11,2967,277,1,1
219,36,11,3028,139,1,7,322,2,1,1,71,8,51,2,7,36,96,180,36,1521,1,1767,1,11,2966,269,2,1
219,40,8,3118,139,1,7,322,2,1,1,71,8,51,2,7,40,190,211,40,1521,1,1767,1,11,3918,269,3,1
219,40,8,4016,139,1,7,322,2,1,1,71,8,51,2,7,40,190,211,40,1521,1,1767,1,11,2968,269,4,1
219,44,8,4017,139,1,7,322,2,1,1,71,8,51,2,7,44,258,51,44,1521,1,1767,1,11,2969,269,4,1
219,30,8,4028,139,1,7,322,2,1,1,71,8,51,2,7,30,12,26,30,1521,1,1767,1,11,2969,277,4,1
219,185,8,4029,139,1,7,322,2,1,1,71,8,51,2,7,185,250,38,185,1521,1,1767,1,11,2969,271,4,1
219,198,8,4030,139,1,7,322,2,1,1,71,8,51,2,7,198,104,248,198,1521,1,1767,1,11,2969,271,4,1
