Case ID_Prev0,Activity_Prev0,Resource_Prev0,Complete Timestamp_Prev0,(case) IDofConceptCase_Prev0,(case) Includes_subCases_Prev0,(case) Responsible_actor_Prev0,(case) SUMleges_Prev0,(case) caseProcedure_Prev0,(case) caseStatus_Prev0,(case) case_type_Prev0,(case) landRegisterID_Prev0,(case) last_phase_Prev0,(case) parts_Prev0,(case) requestComplete_Prev0,(case) termName_Prev0,action_code_Prev0,activityNameEN_Prev0,activityNameNL_Prev0,concept:name_Prev0,dateFinished_Prev0,dateStop_Prev0,dueDate_Prev0,lifecycle:transition_Prev0,monitoringResource_Prev0,planned_Prev0,question_Prev0,Case ID,Activity,Resource,Complete Timestamp,(case) IDofConceptCase,(case) Includes_subCases,(case) Responsible_actor,(case) SUMleges,(case) caseProcedure,(case) caseStatus,(case) case_type,(case) landRegisterID,(case) last_phase,(case) parts,(case) requestComplete,(case) termName,action_code,activityNameEN,activityNameNL,concept:name,dateFinished,dateStop,dueDate,lifecycle:transition,monitoringResource,planned,question
15,122,16,20112,11,2,6,110,2,0,0,140,6,4,1,1,122,191,243,122,2020,2,3340,0,2,32550,409,15,123,16,20112,11,2,6,110,2,0,0,140,6,4,1,1,123,225,171,123,2020,2,3340,0,19,32808,409
336,119,14,13925,810,0,9,95,2,1,0,140,23,4,1,1,119,195,242,119,1339,2,3340,0,20,3910,409,336,138,14,13664,810,0,9,95,2,1,0,140,23,4,1,1,138,272,32,138,1339,2,3340,0,20,3911,409
1139,248,5,9517,766,2,9,110,2,1,0,140,8,4,1,1,248,206,26,248,407,2,3340,0,2,28788,417,1139,285,5,9517,766,2,9,110,2,1,0,140,8,4,1,1,285,14,38,285,407,2,3340,0,2,28793,411
813,44,12,19193,810,0,1,613,2,0,0,140,12,4,0,5,44,202,230,44,2135,2,3340,0,2,15481,409,813,48,5,19846,810,0,1,613,2,0,0,140,12,4,0,5,48,280,56,48,2236,2,3340,0,2,15480,409
1154,62,5,15462,777,2,16,131,2,1,0,140,6,4,0,1,62,1,3,62,1475,2,3340,0,2,30697,411,1154,63,5,15462,777,2,16,131,2,1,0,140,6,4,0,1,63,152,121,63,1475,2,3340,0,2,31039,409
973,47,5,2711,639,0,9,145,2,1,0,140,6,4,1,1,47,47,109,47,3057,2,3340,0,2,21077,411,973,55,5,2711,639,0,9,145,2,1,0,140,6,4,1,1,55,180,219,55,3057,2,3340,0,2,26290,411
254,32,13,9893,172,1,6,91,2,0,0,140,23,72,1,13,32,12,27,32,470,2,3340,0,14,1880,417,254,34,13,9886,172,1,6,91,2,0,0,140,23,72,1,13,34,205,254,34,470,2,3340,0,14,811,417
970,248,7,15846,637,0,9,536,2,1,0,140,6,4,0,1,248,206,26,248,1567,2,3340,0,4,22396,411,970,248,7,2711,637,0,9,536,2,1,0,140,6,4,0,1,248,206,26,248,3057,2,3340,0,4,26358,417
275,42,5,9266,185,0,9,22,2,1,0,140,23,4,1,13,42,203,231,42,667,2,3340,0,20,2389,409,275,42,5,9289,185,0,9,22,2,1,0,140,23,4,1,13,42,203,231,42,667,2,3340,0,20,2226,409
309,50,5,8589,810,0,17,25,2,0,0,140,16,4,1,0,50,258,110,50,580,2,3340,0,20,2110,409,309,51,5,8587,810,0,17,25,2,0,0,140,16,4,1,0,51,5,9,51,580,2,3340,0,20,2108,411
734,32,16,14150,450,0,6,244,2,0,0,96,7,4,1,1,32,125,0,32,1383,2,3340,0,2,13630,417,734,33,16,14151,450,0,6,244,2,0,0,96,7,4,1,1,33,128,1,33,1383,2,3340,0,2,13634,409
1046,248,5,2740,699,0,6,613,2,0,0,140,24,4,1,13,248,206,26,248,3061,2,3340,0,2,25085,417,1046,285,5,2740,699,0,6,613,2,0,0,140,24,4,1,13,285,14,38,285,3061,2,3340,0,2,26390,411
1127,68,14,8436,756,0,16,93,2,1,0,130,6,0,0,1,68,219,82,68,554,2,3340,0,18,29071,411,1127,75,14,8436,756,0,16,93,2,1,0,130,6,0,0,1,75,281,55,75,554,2,3340,0,18,29072,409
479,50,7,4399,303,0,9,118,2,1,0,140,8,4,0,13,50,258,110,50,3342,2,3340,0,4,9745,409,479,50,7,4399,303,0,9,118,2,1,0,140,8,4,0,13,50,258,110,50,3342,2,3340,0,2,7438,409
487,40,12,20631,311,0,6,613,1,0,0,140,16,65,1,7,40,183,227,40,2368,2,3340,0,11,7167,417,487,44,12,21349,311,0,6,613,1,0,0,140,16,65,1,7,44,202,230,44,2368,2,3340,0,11,38879,314
1152,210,5,13085,776,2,9,110,2,1,0,140,6,4,1,1,210,197,234,210,1253,2,3340,0,18,30605,400,1152,214,5,13085,776,2,9,110,2,1,0,140,6,4,1,1,214,55,22,214,1253,2,3340,0,18,30606,409
838,142,14,3015,534,0,9,158,2,1,0,140,6,44,1,1,142,94,184,142,2931,2,3340,0,12,38879,409,838,143,14,3015,534,0,9,158,2,1,0,140,6,44,1,1,143,160,129,143,2931,2,3340,0,12,38879,409
961,142,14,14197,629,0,6,36,2,0,0,140,6,13,1,1,142,94,184,142,1394,2,3340,0,17,21999,409,961,143,14,14198,629,0,6,36,2,0,0,140,6,13,1,1,143,160,129,143,1394,2,3340,0,17,21999,409
253,251,13,1458,810,0,6,501,2,0,0,140,23,84,1,13,251,213,218,251,2510,2,3340,0,20,1483,409,253,252,13,1382,810,0,6,501,2,0,0,140,23,84,1,13,252,107,197,252,2510,2,3340,0,20,1484,409
228,50,12,7617,160,1,16,613,2,0,0,140,16,39,1,13,50,258,110,50,3590,2,3340,0,14,617,409,228,51,12,7613,160,1,16,613,2,0,0,140,16,39,1,13,51,5,9,51,3590,2,3340,0,14,610,411
174,48,2,9474,132,2,1,613,2,1,0,26,20,53,1,11,48,280,56,48,401,2,3340,0,2,38300,409,174,49,2,9474,132,2,1,613,2,1,0,26,20,53,1,11,49,258,110,49,401,2,3340,0,2,38301,409
637,124,14,12402,810,0,9,11,2,1,0,140,23,4,1,1,124,195,242,124,708,2,3340,0,4,12234,409,637,131,14,10834,810,0,9,11,2,1,0,140,23,4,1,1,131,162,131,131,708,2,3340,0,12,38879,409
847,106,14,2538,542,0,6,248,2,0,0,140,6,72,1,1,106,78,238,106,3023,2,3340,0,17,17365,153,847,108,14,2539,542,0,6,248,2,0,0,140,6,72,1,1,108,76,212,108,3023,2,3340,0,17,17366,417
315,32,5,11281,214,0,19,613,2,0,0,140,5,4,1,11,32,12,27,32,964,2,3340,0,19,3028,417,315,34,5,11278,214,0,19,613,2,0,0,140,5,4,1,11,34,205,254,34,964,2,3340,0,19,3025,417
844,168,16,23406,539,0,3,613,2,0,0,140,24,50,1,13,168,153,150,168,2867,2,3340,0,4,38879,409,844,169,16,23407,539,0,3,613,2,0,0,140,24,50,1,13,169,155,149,169,2867,2,3340,0,4,38879,409
234,89,12,2175,810,1,11,613,2,0,0,140,23,52,1,13,89,123,282,89,3298,2,3340,0,14,354,411,234,96,12,2176,810,1,11,613,2,0,0,140,23,52,1,13,96,16,59,96,3298,2,3340,0,14,1047,411
1171,43,16,10317,790,2,16,514,2,1,0,134,6,4,0,1,43,46,225,43,837,2,3340,0,17,29822,411,1171,44,16,10317,790,2,16,514,2,1,0,134,6,4,0,1,44,202,230,44,837,2,3340,0,17,29821,409
547,28,12,2595,331,0,9,258,2,1,0,40,23,0,1,1,28,214,272,28,3030,2,3340,0,14,38879,417,547,29,12,2596,331,0,9,258,2,1,0,40,23,0,1,1,29,214,272,29,3030,2,3340,0,14,38879,409
978,118,7,2711,810,0,9,105,2,1,0,140,6,4,1,1,118,65,72,118,3057,2,3340,0,4,26337,411,978,121,5,5785,810,0,9,105,2,1,0,140,6,4,1,1,121,120,154,121,3266,2,3340,0,4,26338,409
214,31,17,5609,810,1,17,613,2,0,0,140,5,52,1,13,31,116,115,31,3228,2,50,0,20,133,411,214,32,17,5614,810,1,17,613,2,0,0,140,5,52,1,13,32,12,27,32,3229,2,3340,0,20,137,417
303,216,5,16783,206,0,6,30,2,0,0,140,23,4,1,1,216,80,245,216,1518,2,3340,0,2,4446,409,303,217,5,17254,206,0,6,30,2,0,0,140,23,4,1,1,217,70,66,217,1518,2,3340,0,2,4447,409
1186,123,16,18389,803,2,9,357,2,1,0,138,6,4,1,1,123,225,171,123,1970,2,3340,0,17,32617,409,1186,124,5,17836,803,2,9,357,2,1,0,138,6,4,1,1,124,261,68,124,1894,2,3340,0,2,32428,411
215,31,17,5617,810,1,17,613,2,0,0,140,5,52,1,13,31,116,115,31,3230,2,51,0,20,141,411,215,32,17,5621,810,1,17,613,2,0,0,140,5,52,1,13,32,12,27,32,3230,2,3340,0,20,145,417
631,77,7,8137,381,0,6,20,2,0,0,48,23,4,1,1,77,22,107,77,492,2,3340,0,4,11785,409,631,81,7,8138,381,0,6,20,2,0,0,48,23,4,1,1,81,180,219,81,492,2,3340,0,4,38879,411
803,202,16,21221,509,0,3,613,2,0,0,140,24,4,1,13,202,130,202,202,2479,2,3340,0,4,16125,409,803,203,16,21221,509,0,3,613,2,0,0,140,24,4,1,13,203,106,192,203,2479,2,3340,0,4,16126,409
959,264,5,16421,810,0,6,613,2,0,0,140,12,13,0,5,264,235,180,264,1645,2,3340,0,2,22741,409,959,265,5,16421,810,0,6,613,2,0,0,140,12,13,0,5,265,65,72,265,1645,2,3340,0,2,22742,417
1145,171,12,9689,810,2,6,200,2,0,0,140,24,52,1,13,171,116,115,171,429,2,2841,0,14,28904,411,1145,185,12,9689,810,2,6,200,2,0,0,140,24,52,1,13,185,205,254,185,429,2,3340,0,14,28905,417
150,142,16,9170,110,2,16,152,2,1,0,17,6,7,0,1,142,94,184,142,648,2,3340,0,2,38688,409,150,143,16,9170,110,2,16,152,2,1,0,17,6,7,0,1,143,160,129,143,648,2,3340,0,2,38689,409
60,29,12,20056,40,2,1,613,2,1,0,140,12,4,0,12,29,214,272,29,2262,2,3340,0,2,33569,409,60,30,12,20057,40,2,1,613,2,1,0,140,12,4,0,12,30,91,193,30,2262,2,3340,0,2,33570,409
1092,131,14,102,810,0,9,447,2,1,0,140,8,38,0,13,131,162,131,131,99,2,3340,0,17,28289,409,1092,135,14,102,810,0,9,447,2,1,0,140,8,38,0,13,135,198,235,135,99,2,3340,0,17,28290,400
452,25,12,18519,287,1,18,613,1,0,0,140,16,65,1,7,25,200,229,25,2085,2,1152,0,14,6319,409,452,27,12,20391,287,1,18,613,1,0,0,140,16,65,1,7,27,151,120,27,2085,2,3340,0,21,38879,409
786,25,12,18587,495,0,6,249,2,0,0,140,6,37,1,13,25,200,229,25,1807,2,2113,0,14,14786,409,786,26,12,18998,495,0,6,249,2,0,0,140,6,37,1,13,26,3,5,26,1807,2,3340,0,2,14787,411
1134,75,12,23014,762,0,11,613,1,1,0,140,7,65,0,8,75,281,55,75,2804,2,3340,0,10,34385,409,1134,76,12,23014,762,0,11,613,1,1,0,140,7,65,0,8,76,22,107,76,2804,2,3340,0,10,34386,409
573,139,14,4543,810,0,6,146,2,0,0,140,23,4,1,1,139,95,186,139,3330,2,3340,0,17,9700,409,573,147,14,4355,810,0,6,146,2,0,0,140,23,4,1,1,147,119,158,147,3330,2,3340,0,17,9701,409
1081,87,7,2711,723,0,6,104,2,0,0,124,6,4,1,1,87,17,161,87,3057,2,3340,0,4,26240,409,1081,88,7,2711,723,0,6,104,2,0,0,124,6,4,1,1,88,149,126,88,3057,2,3340,0,4,26241,409
697,88,7,11773,810,0,6,262,2,0,0,140,23,82,1,1,88,149,126,88,1051,2,3340,0,9,38879,409,697,89,7,11774,810,0,6,262,2,0,0,140,23,82,1,1,89,123,282,89,1051,2,3340,0,4,12941,411
1049,81,5,21511,702,0,9,104,2,1,0,140,6,4,1,1,81,180,219,81,2535,2,3340,0,2,25113,411,1049,87,5,21511,702,0,9,104,2,1,0,140,6,4,1,1,87,17,161,87,2535,2,3340,0,2,25115,409
385,118,14,16497,249,1,6,172,2,0,0,140,23,4,1,1,118,120,154,118,1655,2,3340,0,4,4813,409,385,119,14,16431,249,1,6,172,2,0,0,140,23,4,1,1,119,195,242,119,1655,2,3340,0,12,5110,409
126,88,2,2168,810,2,16,279,2,1,0,140,6,44,1,1,88,149,126,88,55,2,3340,0,2,37339,409,126,89,2,2168,810,2,16,279,2,1,0,140,6,44,1,1,89,123,282,89,55,2,3340,0,2,37339,411
924,171,12,2210,604,0,9,394,2,1,0,105,6,4,0,11,171,116,115,171,991,2,2400,0,2,19018,411,924,184,5,11497,604,0,9,394,2,1,0,105,6,4,0,11,184,33,45,184,992,2,3340,0,2,21066,417
145,26,16,6644,105,2,16,470,2,1,0,7,6,4,1,1,26,3,5,26,3726,2,3340,0,2,37166,411,145,27,16,6644,105,2,16,470,2,1,0,7,6,4,1,1,27,151,120,27,3726,2,3340,0,2,37167,409
393,116,7,16414,810,0,6,424,2,0,0,140,23,4,1,1,116,58,20,116,1638,2,3340,0,12,38879,409,393,118,14,16382,810,0,6,424,2,0,0,140,23,4,1,1,118,120,154,118,1641,2,3340,0,4,5005,409
27,137,22,17873,810,2,6,200,2,0,0,140,24,52,1,13,137,52,41,137,1905,2,3340,0,8,32461,417,27,138,22,17873,810,2,6,200,2,0,0,140,24,52,1,13,138,272,32,138,1905,2,3340,0,8,32462,409
1098,135,14,4669,734,0,9,205,2,1,0,140,6,13,1,1,135,198,235,135,3390,2,3340,0,19,27277,400,1098,137,14,4669,734,0,9,205,2,1,0,140,6,13,1,1,137,52,41,137,3390,2,3340,0,19,27278,417
958,227,7,14061,810,0,9,16,2,1,0,140,6,4,1,1,227,97,187,227,1371,2,3340,0,4,21913,409,958,228,7,14015,810,0,9,16,2,1,0,140,6,4,1,1,228,242,179,228,1371,2,3340,0,4,21914,409
387,322,12,17936,251,0,6,460,1,0,0,140,7,65,1,13,322,255,102,322,1911,2,3340,0,11,23520,409,387,324,12,17936,251,0,6,460,1,0,0,140,7,65,1,13,324,4,6,324,1911,2,3340,0,11,23521,417
561,28,12,3451,343,0,6,512,2,0,0,140,23,4,1,1,28,214,272,28,3168,2,3340,0,14,38879,417,561,29,12,3453,343,0,6,512,2,0,0,140,23,4,1,1,29,214,272,29,3168,2,3340,0,14,38879,409
43,124,12,19675,810,2,6,200,2,0,0,140,24,52,1,13,124,261,68,124,2203,2,3340,0,8,33408,411,43,130,12,19675,810,2,6,200,2,0,0,140,24,52,1,13,130,159,128,130,2203,2,3340,0,8,33409,409
719,27,12,13806,439,0,6,120,2,0,0,56,23,4,1,1,27,151,120,27,1105,2,3340,0,12,38879,409,719,28,12,13807,439,0,6,120,2,0,0,56,23,4,1,1,28,214,272,28,1105,2,3340,0,4,13158,417
301,160,10,17223,204,0,6,34,2,0,0,140,23,82,1,13,160,196,232,160,1511,2,3340,0,14,4412,409,301,160,10,17225,204,0,6,34,2,0,0,140,23,82,1,13,160,21,285,160,1511,2,3340,0,12,38879,409
902,279,7,2003,587,0,3,613,2,0,0,140,24,4,0,13,279,139,77,279,363,2,3340,0,4,19678,411,902,280,7,2003,587,0,3,613,2,0,0,140,24,4,0,13,280,68,70,280,363,2,3340,0,4,19679,409
73,40,2,6090,53,2,16,279,1,1,0,140,6,44,1,1,40,183,227,40,3534,2,3340,0,2,36543,411,73,47,2,6090,53,2,16,279,1,1,0,140,6,44,1,1,47,47,109,47,3534,2,3340,0,2,36544,411
1108,165,16,19686,743,0,9,354,1,1,0,140,8,72,1,13,165,187,268,165,2206,2,3340,0,19,33465,409,1108,167,16,19686,743,0,9,354,1,1,0,140,8,72,1,13,167,247,257,167,2206,2,3340,0,19,33466,409
231,114,15,117,162,0,6,91,2,0,0,140,23,4,1,13,114,264,14,114,102,2,3340,0,20,1115,411,231,115,15,118,162,0,6,91,2,0,0,140,23,4,1,13,115,18,267,115,102,2,3340,0,20,1116,411
1085,167,16,1898,810,0,9,316,2,1,0,140,24,13,0,13,167,247,257,167,352,2,3340,0,19,28735,409,1085,168,16,1898,810,0,9,316,2,1,0,140,24,13,0,13,168,153,150,168,352,2,3340,0,19,28737,409
168,40,12,308,127,2,16,573,2,1,0,140,6,4,1,1,40,183,227,40,129,2,3340,0,2,37701,417,168,43,12,308,127,2,16,573,2,1,0,140,6,4,1,1,43,46,225,43,129,2,3340,0,2,37703,411
625,46,9,1544,377,0,7,613,1,0,0,31,8,65,0,1,46,280,56,46,1925,2,3340,0,11,10748,409,625,50,9,1546,377,0,7,613,1,0,0,31,8,65,0,1,50,258,110,50,1925,2,3340,0,11,11323,409
1158,248,5,10795,779,2,6,9,2,0,0,140,6,55,0,1,248,206,26,248,896,2,3340,0,2,29994,411,1158,248,5,12939,779,2,6,9,2,0,0,140,6,55,0,1,248,206,26,248,1104,2,3340,0,2,30409,417
1081,36,12,23411,723,0,6,104,2,0,0,124,6,4,1,1,36,45,220,36,2868,2,3340,0,4,25742,411,1081,43,12,23411,723,0,6,104,2,0,0,124,6,4,1,1,43,46,225,43,2868,2,3340,0,4,25746,411
1145,167,12,16206,810,2,6,200,2,0,0,140,24,52,1,13,167,247,257,167,1614,2,3340,0,9,31711,409,1145,168,12,16206,810,2,6,200,2,0,0,140,24,52,1,13,168,153,150,168,1614,2,3340,0,9,31712,409
627,131,14,1872,380,0,6,325,2,0,0,48,23,82,1,1,131,162,131,131,350,2,3340,0,9,38879,409,627,136,14,1875,380,0,6,325,2,0,0,48,23,82,1,1,136,26,205,136,350,2,3340,0,17,38879,409
791,251,5,21163,499,0,9,531,2,1,0,140,6,25,0,1,251,213,218,251,2788,2,3340,0,2,15808,409,791,252,5,21162,499,0,9,531,2,1,0,140,6,25,0,1,252,107,197,252,2788,2,3340,0,2,15837,409
747,116,7,19075,458,0,6,98,2,0,0,140,6,4,0,1,116,58,20,116,2112,2,3340,0,12,38879,409,747,119,7,20361,458,0,6,98,2,0,0,140,6,4,0,1,119,195,242,119,2113,2,3340,0,17,15443,409
857,142,14,23207,551,0,6,5,2,0,0,140,6,4,1,1,142,94,184,142,2836,2,3340,0,12,38879,409,857,143,14,23207,551,0,6,5,2,0,0,140,6,4,1,1,143,160,129,143,2836,2,3340,0,12,38879,409
1130,116,5,10829,759,0,6,505,2,0,0,140,8,13,0,13,116,58,20,116,900,2,3340,0,2,30077,409,1130,117,5,10829,759,0,6,505,2,0,0,140,8,13,0,13,117,235,180,117,900,2,3340,0,2,30077,409
411,34,13,16496,810,0,9,498,2,1,0,140,23,4,1,1,34,205,254,34,1654,2,3340,0,4,5108,417,411,37,7,17031,810,0,9,498,2,1,0,140,23,4,1,1,37,221,221,37,1719,2,3340,0,4,5109,409
326,38,7,11649,224,0,6,475,2,0,0,140,23,4,1,1,38,104,198,38,1038,2,3340,0,20,3126,409,326,42,7,11649,224,0,6,475,2,0,0,140,23,4,1,1,42,203,231,42,1038,2,3340,0,20,3132,409
3,75,5,20362,3,2,16,311,2,1,0,140,6,4,0,1,75,281,55,75,2083,2,3340,0,2,33060,409,3,76,5,20362,3,2,16,311,2,1,0,140,6,4,0,1,76,22,107,76,2083,2,3340,0,2,33061,409
23,35,12,17876,810,2,9,476,2,1,0,140,6,4,0,1,35,239,7,35,1743,2,3340,0,2,32016,409,23,36,12,17876,810,2,9,476,2,1,0,140,6,4,0,1,36,45,220,36,1743,2,3340,0,2,32016,411
1134,258,12,23014,762,0,11,613,1,1,0,140,7,65,0,8,258,215,75,258,2804,2,3340,0,10,34381,411,1134,285,12,23014,762,0,11,613,1,1,0,140,7,65,0,8,285,14,38,285,2804,2,3340,0,10,34388,411
404,188,14,19486,261,1,12,613,1,0,0,140,22,71,1,7,188,7,29,188,2183,2,3340,0,18,6544,419,404,191,14,19487,261,1,12,613,1,0,0,140,22,71,1,7,191,179,152,191,2183,2,3340,0,18,6545,411
571,27,12,5730,810,0,9,308,2,1,0,140,23,4,1,1,27,151,120,27,3261,2,3340,0,12,38879,409,571,28,12,5732,810,0,9,308,2,1,0,140,23,4,1,1,28,214,272,28,3261,2,3340,0,14,38879,417
425,231,7,20924,270,0,6,535,2,0,0,140,23,83,0,1,231,97,187,231,2465,2,3340,0,4,7500,409,425,234,7,21119,270,0,6,535,2,0,0,140,23,83,0,1,234,263,262,234,2464,2,3340,0,4,7495,411
12,143,12,15943,810,2,6,200,2,0,0,140,24,52,1,13,143,160,129,143,1590,2,3340,0,2,31636,409,12,163,12,20171,810,2,6,200,2,0,0,140,24,52,1,13,163,187,268,163,2276,2,3340,0,9,33620,409
176,191,16,1757,134,2,1,107,1,1,0,140,1,4,0,7,191,179,152,191,338,2,3340,0,2,38156,411,176,248,2,1757,134,2,1,107,1,1,0,140,1,4,0,7,248,206,26,248,338,2,3340,0,2,38187,411
1164,89,5,15856,783,2,9,86,2,1,0,103,6,4,1,1,89,123,282,89,1568,2,3340,0,2,31531,411,1164,96,5,15856,783,2,9,86,2,1,0,103,6,4,1,1,96,16,59,96,1568,2,3340,0,2,31532,411
642,44,12,898,384,0,6,325,2,0,0,140,23,82,1,1,44,202,230,44,198,2,3340,0,4,38879,2,642,46,7,1983,384,0,6,325,2,0,0,140,23,82,1,1,46,280,56,46,361,2,3340,0,4,11107,409
318,0,10,16379,218,0,9,95,2,1,0,140,23,4,1,13,0,136,79,0,1640,2,3340,0,14,3179,411,318,23,10,16380,218,0,9,95,2,1,0,140,23,4,1,13,23,238,167,23,1640,2,3340,0,14,5018,409
814,28,12,19195,515,1,3,613,2,0,0,140,24,4,1,13,28,214,272,28,2136,2,3340,0,4,15484,417,814,166,16,22081,515,1,3,613,2,0,0,140,24,4,1,13,166,196,232,166,2331,2,3340,0,4,15915,409
746,75,7,17070,457,0,6,98,2,0,0,140,6,4,1,1,75,281,55,75,1726,2,3340,0,4,14494,409,746,76,7,17070,457,0,6,98,2,0,0,140,6,4,1,1,76,22,107,76,1726,2,3340,0,4,14495,409
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,25,12,4123,353,0,1,486,2,0,0,89,16,4,1,13,25,200,229,25,3323,2,1537,0,14,9680,409
371,281,7,16678,242,1,6,258,2,0,0,140,23,82,1,1,281,1,3,281,1694,2,3340,0,17,5215,411,371,285,7,16693,242,1,6,258,2,0,0,140,23,82,1,1,285,14,38,285,1694,2,3340,0,17,5225,411
1049,143,14,23101,702,0,9,104,2,1,0,140,6,4,1,1,143,160,129,143,2584,2,3340,0,17,25212,409,1049,171,16,22117,702,0,9,104,2,1,0,140,6,4,1,1,171,116,115,171,2334,2,2650,0,4,24569,411
1193,143,16,15786,810,2,6,112,2,0,0,140,6,4,1,1,143,160,129,143,1555,2,3340,0,19,31434,409,1193,151,16,15786,810,2,6,112,2,0,0,140,6,4,1,1,151,44,89,151,1555,2,3340,0,19,31428,409
916,55,7,7968,598,0,6,182,2,0,0,140,6,25,1,1,55,180,219,55,379,2,3340,0,4,19696,411,916,63,7,7970,598,0,6,182,2,0,0,140,6,25,1,1,63,152,121,63,379,2,3340,0,4,19698,409
200,211,14,5335,810,0,11,25,2,0,0,140,16,4,1,6,211,55,22,211,3485,2,3340,0,14,38879,409,200,212,14,5311,810,0,11,25,2,0,0,140,16,4,1,6,212,80,245,212,3485,2,3340,0,14,434,409
724,46,5,13731,444,0,6,169,2,0,0,59,6,4,0,1,46,280,56,46,1400,2,3340,0,2,13251,409,724,50,5,13732,444,0,6,169,2,0,0,59,6,4,0,1,50,258,110,50,1400,2,3340,0,2,13585,409
6,131,14,17527,5,2,16,279,2,1,0,140,6,44,0,1,131,162,131,131,1850,2,3340,0,17,32298,409,6,135,14,17527,5,2,16,279,2,1,0,140,6,44,0,1,135,198,235,135,1850,2,3340,0,17,32299,400
1036,122,14,21206,690,0,9,390,2,1,0,140,6,13,0,1,122,191,243,122,2475,2,3340,0,17,24879,409,1036,123,14,21203,690,0,9,390,2,1,0,140,6,13,0,1,123,225,171,123,2475,2,3340,0,17,24880,409
716,89,5,17569,437,0,6,252,2,0,0,140,7,4,0,1,89,123,282,89,1853,2,3340,0,2,14967,411,716,96,5,17570,437,0,6,252,2,0,0,140,7,4,0,1,96,16,59,96,1853,2,3340,0,2,14968,411
741,38,16,15449,810,0,9,613,2,1,0,140,16,4,0,5,38,104,198,38,2053,2,3340,0,19,13910,409,741,44,16,15451,810,0,9,613,2,1,0,140,16,4,0,5,44,202,230,44,2053,2,3340,0,19,13911,95
306,96,5,12257,209,0,9,91,2,1,0,140,23,4,1,1,96,16,59,96,1091,2,3340,0,19,3295,411,306,114,5,12258,209,0,9,91,2,1,0,140,23,4,1,1,114,264,14,114,1091,2,3340,0,19,3296,411
781,169,16,15417,490,0,6,613,2,0,0,140,24,31,1,13,169,155,149,169,1225,2,3340,0,19,21690,409,781,170,16,15418,490,0,6,613,2,0,0,140,24,31,1,13,170,21,285,170,1225,2,3340,0,19,21690,409
414,88,11,20007,810,0,6,548,2,1,0,140,23,4,1,1,88,149,126,88,2254,2,3340,0,12,38879,409,414,89,11,20008,810,0,6,548,2,1,0,140,23,4,1,1,89,123,282,89,2254,2,3340,0,13,6774,411
11,44,12,15701,9,2,6,200,2,0,0,1,24,53,1,13,44,202,230,44,1543,2,3340,0,7,31348,409,11,47,12,15701,9,2,6,200,2,0,0,1,24,53,1,13,47,47,109,47,1543,2,3340,0,7,31348,411
423,322,9,3872,269,0,6,592,1,0,0,140,8,66,1,8,322,255,102,322,2959,2,3340,0,11,17195,409,423,324,9,3873,269,0,6,592,1,0,0,140,8,66,1,8,324,4,6,324,2959,2,3340,0,11,17196,417
460,87,5,21869,810,0,6,258,2,0,0,140,23,1,1,1,87,17,161,87,2565,2,3340,0,2,7901,409,460,88,5,21870,810,0,6,258,2,0,0,140,23,1,1,1,88,149,126,88,2565,2,3340,0,12,38879,409
13,96,12,16206,810,2,6,200,2,0,0,140,24,52,1,13,96,16,59,96,1614,2,3340,0,7,31665,411,13,115,12,16206,810,2,6,200,2,0,0,140,24,52,1,13,115,18,267,115,1614,2,3340,0,7,31668,411
1118,252,5,246,810,0,1,613,2,0,0,140,12,37,0,12,252,107,197,252,119,2,3340,0,2,28322,409,1118,253,5,10829,810,0,1,613,2,0,0,140,12,37,0,12,253,154,122,253,900,2,3340,0,2,28323,409
50,140,16,23687,32,2,16,110,2,1,0,140,6,4,0,1,140,241,174,140,2910,2,3340,0,2,34789,409,50,141,16,23687,32,2,16,110,2,1,0,140,6,4,0,1,141,95,186,141,2910,2,3340,0,2,34790,409
167,285,2,9170,126,2,1,113,2,1,0,140,6,79,1,1,285,14,38,285,648,2,3340,0,2,38670,411,167,325,2,9170,126,2,1,113,2,1,0,140,6,79,1,1,325,264,14,325,648,2,3340,0,2,38673,411
1177,185,22,10759,795,2,9,110,2,1,0,140,6,30,0,1,185,205,254,185,893,2,3340,0,2,29951,417,1177,248,5,13085,795,2,9,110,2,1,0,140,6,30,0,1,248,206,26,248,1253,2,3340,0,2,30446,411
363,28,12,12936,237,0,6,613,2,0,0,140,5,4,1,13,28,190,209,28,2864,2,736,0,14,3337,417,363,29,12,12937,237,0,6,613,2,0,0,140,5,4,1,13,29,214,272,29,2864,2,722,0,14,3338,409
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,25,14,16783,810,0,6,384,1,0,0,140,23,87,1,1,25,200,229,25,1994,2,1124,0,12,6117,409
382,161,12,23545,247,0,8,613,1,0,0,140,23,65,1,13,161,21,285,161,2895,2,3340,0,11,38879,409,382,185,9,14644,247,0,8,613,1,0,0,140,23,65,1,13,185,134,25,185,2895,2,3340,0,14,4139,411
1076,249,7,2636,718,0,9,140,2,1,0,140,8,4,0,13,249,268,261,249,3037,2,3340,0,4,26169,400,1076,250,7,2636,718,0,9,140,2,1,0,140,8,4,0,13,250,41,85,250,3037,2,3340,0,4,26170,417
